"GEO_ID","NAME","B19083_001E","B19083_001M"
"id","Geographic Area Name","Estimate!!Gini Index","Margin of Error!!Gini Index"
"0500000US19053","Decatur County, Iowa","0.4448","0.0258"
"0500000US20085","Jackson County, Kansas","0.4057","0.0287"
"0500000US20109","Logan County, Kansas","0.4468","0.0513"
"0500000US20209","Wyandotte County, Kansas","0.4273","0.0083"
"0500000US20027","Clay County, Kansas","0.4855","0.0551"
"0500000US20169","Saline County, Kansas","0.4377","0.0185"
"0500000US20197","Wabaunsee County, Kansas","0.3779","0.0246"
"0500000US20123","Mitchell County, Kansas","0.4336","0.0366"
"0500000US20005","Atchison County, Kansas","0.4500","0.0393"
"0500000US20055","Finney County, Kansas","0.4041","0.0247"
"0500000US20103","Leavenworth County, Kansas","0.4242","0.0263"
"0500000US20187","Stanton County, Kansas","0.4236","0.0435"
"0500000US20119","Meade County, Kansas","0.4174","0.0283"
"0500000US20151","Pratt County, Kansas","0.4197","0.0246"
"0500000US20003","Anderson County, Kansas","0.4181","0.0308"
"0500000US20061","Geary County, Kansas","0.3761","0.0159"
"0500000US20057","Ford County, Kansas","0.4230","0.0186"
"0500000US20117","Marshall County, Kansas","0.4143","0.0238"
"0500000US20023","Cheyenne County, Kansas","0.4289","0.0300"
"0500000US20035","Cowley County, Kansas","0.4256","0.0144"
"0500000US20059","Franklin County, Kansas","0.4014","0.0282"
"0500000US20089","Jewell County, Kansas","0.4943","0.0550"
"0500000US20159","Rice County, Kansas","0.4036","0.0175"
"0500000US20017","Chase County, Kansas","0.4360","0.0464"
"0500000US20203","Wichita County, Kansas","0.4020","0.0363"
"0500000US20137","Norton County, Kansas","0.4647","0.1031"
"0500000US20009","Barton County, Kansas","0.4445","0.0221"
"0500000US20047","Edwards County, Kansas","0.3987","0.0250"
"0500000US20165","Rush County, Kansas","0.4307","0.0220"
"0500000US20115","Marion County, Kansas","0.4183","0.0313"
"0500000US20143","Ottawa County, Kansas","0.4134","0.0426"
"0500000US20007","Barber County, Kansas","0.4706","0.0430"
"0500000US20041","Dickinson County, Kansas","0.4447","0.0287"
"0500000US21223","Trimble County, Kentucky","0.4569","0.0411"
"0500000US21105","Hickman County, Kentucky","0.4824","0.0703"
"0500000US21179","Nelson County, Kentucky","0.4828","0.0649"
"0500000US21081","Grant County, Kentucky","0.4178","0.0195"
"0500000US21141","Logan County, Kentucky","0.4440","0.0328"
"0500000US21191","Pendleton County, Kentucky","0.4022","0.0241"
"0500000US21215","Spencer County, Kentucky","0.3887","0.0277"
"0500000US21011","Bath County, Kentucky","0.4579","0.0477"
"0500000US21021","Boyle County, Kentucky","0.4731","0.0191"
"0500000US21095","Harlan County, Kentucky","0.4803","0.0181"
"0500000US21137","Lincoln County, Kentucky","0.4369","0.0196"
"0500000US21171","Monroe County, Kentucky","0.5282","0.0357"
"0500000US21225","Union County, Kentucky","0.4204","0.0202"
"0500000US21035","Calloway County, Kentucky","0.4863","0.0203"
"0500000US21059","Daviess County, Kentucky","0.4650","0.0160"
"0500000US21199","Pulaski County, Kentucky","0.4918","0.0176"
"0500000US21101","Henderson County, Kentucky","0.4620","0.0259"
"0500000US21119","Knott County, Kentucky","0.4677","0.0221"
"0500000US21177","Muhlenberg County, Kentucky","0.4299","0.0186"
"0500000US21001","Adair County, Kentucky","0.4696","0.0366"
"0500000US21057","Cumberland County, Kentucky","0.4672","0.0309"
"0500000US21129","Lee County, Kentucky","0.5154","0.0568"
"0500000US21135","Lewis County, Kentucky","0.5111","0.0384"
"0500000US21239","Woodford County, Kentucky","0.4313","0.0183"
"0500000US21113","Jessamine County, Kentucky","0.4942","0.0237"
"0500000US21133","Letcher County, Kentucky","0.4967","0.0241"
"0500000US21145","McCracken County, Kentucky","0.5310","0.0296"
"0500000US21235","Whitley County, Kentucky","0.4930","0.0373"
"0500000US21071","Floyd County, Kentucky","0.5007","0.0305"
"0500000US21147","McCreary County, Kentucky","0.5039","0.0388"
"0500000US21169","Metcalfe County, Kentucky","0.4517","0.0235"
"0500000US21205","Rowan County, Kentucky","0.4793","0.0296"
"0500000US21049","Clark County, Kentucky","0.4439","0.0196"
"0500000US21041","Carroll County, Kentucky","0.4793","0.0314"
"0500000US21065","Estill County, Kentucky","0.4767","0.0250"
"0500000US21089","Greenup County, Kentucky","0.4585","0.0187"
"0500000US21043","Carter County, Kentucky","0.4846","0.0246"
"0500000US22057","Lafourche Parish, Louisiana","0.4605","0.0122"
"0500000US22053","Jefferson Davis Parish, Louisiana","0.4974","0.0216"
"0500000US22125","West Feliciana Parish, Louisiana","0.4625","0.0309"
"0500000US22011","Beauregard Parish, Louisiana","0.4683","0.0228"
"0500000US22039","Evangeline Parish, Louisiana","0.4830","0.0211"
"0500000US22061","Lincoln Parish, Louisiana","0.5385","0.0174"
"0500000US22119","Webster Parish, Louisiana","0.4666","0.0161"
"0500000US22047","Iberville Parish, Louisiana","0.4686","0.0234"
"0500000US22067","Morehouse Parish, Louisiana","0.5129","0.0464"
"0500000US22109","Terrebonne Parish, Louisiana","0.4691","0.0132"
"0500000US22027","Claiborne Parish, Louisiana","0.5074","0.0496"
"0500000US22009","Avoyelles Parish, Louisiana","0.5055","0.0167"
"0500000US22077","Pointe Coupee Parish, Louisiana","0.5055","0.0317"
"0500000US22115","Vernon Parish, Louisiana","0.4419","0.0176"
"0500000US22085","Sabine Parish, Louisiana","0.4888","0.0165"
"0500000US22059","LaSalle Parish, Louisiana","0.4774","0.0322"
"0500000US23015","Lincoln County, Maine","0.4469","0.0158"
"0500000US23021","Piscataquis County, Maine","0.4497","0.0164"
"0500000US23029","Washington County, Maine","0.4610","0.0289"
"0500000US23023","Sagadahoc County, Maine","0.4254","0.0209"
"0500000US23011","Kennebec County, Maine","0.4372","0.0121"
"0500000US23009","Hancock County, Maine","0.4653","0.0119"
"0500000US24039","Somerset County, Maryland","0.4553","0.0252"
"0500000US24001","Allegany County, Maryland","0.4480","0.0139"
"0500000US24033","Prince George's County, Maryland","0.3988","0.0033"
"0500000US24021","Frederick County, Maryland","0.4067","0.0074"
"0500000US24029","Kent County, Maryland","0.4830","0.0251"
"0500000US25027","Worcester County, Massachusetts","0.4553","0.0044"
"0500000US26033","Chippewa County, Michigan","0.4534","0.0250"
"0500000US26125","Oakland County, Michigan","0.4687","0.0032"
"0500000US26121","Muskegon County, Michigan","0.4367","0.0091"
"0500000US26087","Lapeer County, Michigan","0.4135","0.0125"
"0500000US26151","Sanilac County, Michigan","0.4342","0.0127"
"0500000US26131","Ontonagon County, Michigan","0.4096","0.0225"
"0500000US26001","Alcona County, Michigan","0.4313","0.0171"
"0500000US26079","Kalkaska County, Michigan","0.4213","0.0180"
"0500000US26065","Ingham County, Michigan","0.4757","0.0078"
"0500000US26129","Ogemaw County, Michigan","0.4143","0.0121"
"0500000US26165","Wexford County, Michigan","0.4321","0.0191"
"0500000US26043","Dickinson County, Michigan","0.4411","0.0237"
"0500000US26109","Menominee County, Michigan","0.4465","0.0282"
"0500000US26113","Missaukee County, Michigan","0.4014","0.0149"
"0500000US26159","Van Buren County, Michigan","0.4398","0.0159"
"0500000US26015","Barry County, Michigan","0.3916","0.0161"
"0500000US26019","Benzie County, Michigan","0.4048","0.0175"
"0500000US26153","Schoolcraft County, Michigan","0.4295","0.0199"
"0500000US26055","Grand Traverse County, Michigan","0.4484","0.0144"
"0500000US26049","Genesee County, Michigan","0.4650","0.0064"
"0500000US26093","Livingston County, Michigan","0.4020","0.0069"
"0500000US26101","Manistee County, Michigan","0.4408","0.0146"
"0500000US26051","Gladwin County, Michigan","0.4407","0.0151"
"0500000US05075","Lawrence County, Arkansas","0.4358","0.0164"
"0500000US05029","Conway County, Arkansas","0.4675","0.0278"
"0500000US05001","Arkansas County, Arkansas","0.4963","0.0266"
"0500000US05085","Lonoke County, Arkansas","0.4052","0.0133"
"0500000US06047","Merced County, California","0.4708","0.0116"
"0500000US06049","Modoc County, California","0.4113","0.0276"
"0500000US06027","Inyo County, California","0.4240","0.0225"
"0500000US06099","Stanislaus County, California","0.4451","0.0060"
"0500000US06103","Tehama County, California","0.4585","0.0185"
"0500000US06069","San Benito County, California","0.3989","0.0154"
"0500000US06017","El Dorado County, California","0.4494","0.0081"
"0500000US06075","San Francisco County, California","0.5128","0.0040"
"0500000US06107","Tulare County, California","0.4755","0.0082"
"0500000US06057","Nevada County, California","0.4634","0.0131"
"0500000US06039","Madera County, California","0.4408","0.0110"
"0500000US06105","Trinity County, California","0.4821","0.0345"
"0500000US06071","San Bernardino County, California","0.4410","0.0033"
"0500000US06061","Placer County, California","0.4474","0.0061"
"0500000US06095","Solano County, California","0.4231","0.0076"
"0500000US06011","Colusa County, California","0.4982","0.0459"
"0500000US06031","Kings County, California","0.4346","0.0138"
"0500000US06019","Fresno County, California","0.4785","0.0055"
"0500000US06111","Ventura County, California","0.4476","0.0050"
"0500000US08123","Weld County, Colorado","0.4156","0.0071"
"0500000US08027","Custer County, Colorado","0.4389","0.0446"
"0500000US08035","Douglas County, Colorado","0.3989","0.0071"
"0500000US08067","La Plata County, Colorado","0.4584","0.0255"
"0500000US08105","Rio Grande County, Colorado","0.4688","0.0318"
"0500000US08011","Bent County, Colorado","0.4395","0.0336"
"0500000US08111","San Juan County, Colorado","0.4197","0.0520"
"0500000US08075","Logan County, Colorado","0.4365","0.0257"
"0500000US08119","Teller County, Colorado","0.4104","0.0250"
"0500000US08039","Elbert County, Colorado","0.4049","0.0193"
"0500000US08073","Lincoln County, Colorado","0.4364","0.0350"
"0500000US08003","Alamosa County, Colorado","0.4821","0.0348"
"0500000US08043","Fremont County, Colorado","0.4470","0.0238"
"0500000US08085","Montrose County, Colorado","0.4234","0.0182"
"0500000US08109","Saguache County, Colorado","0.5097","0.0486"
"0500000US08053","Hinsdale County, Colorado","0.4769","0.0449"
"0500000US08049","Grand County, Colorado","0.4019","0.0274"
"0500000US08089","Otero County, Colorado","0.4770","0.0233"
"0500000US09005","Litchfield County, Connecticut","0.4479","0.0095"
"0500000US09011","New London County, Connecticut","0.4439","0.0068"
"0500000US12129","Wakulla County, Florida","0.3787","0.0190"
"0500000US09001","Fairfield County, Connecticut","0.5432","0.0037"
"0500000US10001","Kent County, Delaware","0.4302","0.0105"
"0500000US12057","Hillsborough County, Florida","0.4799","0.0043"
"0500000US12045","Gulf County, Florida","0.4149","0.0220"
"0500000US12097","Osceola County, Florida","0.4283","0.0105"
"0500000US12131","Walton County, Florida","0.4993","0.0215"
"0500000US12065","Jefferson County, Florida","0.4545","0.0286"
"0500000US12049","Hardee County, Florida","0.4817","0.0339"
"0500000US12093","Okeechobee County, Florida","0.4429","0.0301"
"0500000US12041","Gilchrist County, Florida","0.4217","0.0213"
"0500000US12001","Alachua County, Florida","0.5138","0.0100"
"0500000US12015","Charlotte County, Florida","0.4542","0.0128"
"0500000US12085","Martin County, Florida","0.5273","0.0148"
"0500000US12115","Sarasota County, Florida","0.4850","0.0064"
"0500000US12017","Citrus County, Florida","0.4611","0.0159"
"0500000US12113","Santa Rosa County, Florida","0.4216","0.0129"
"0500000US12011","Broward County, Florida","0.4861","0.0038"
"0500000US12087","Monroe County, Florida","0.5060","0.0158"
"0500000US13313","Whitfield County, Georgia","0.4651","0.0192"
"0500000US13285","Troup County, Georgia","0.4681","0.0163"
"0500000US13145","Harris County, Georgia","0.4352","0.0320"
"0500000US13321","Worth County, Georgia","0.4406","0.0375"
"0500000US13109","Evans County, Georgia","0.4738","0.0314"
"0500000US13307","Webster County, Georgia","0.4813","0.0542"
"0500000US13125","Glascock County, Georgia","0.4361","0.0513"
"0500000US13051","Chatham County, Georgia","0.4804","0.0105"
"0500000US13173","Lanier County, Georgia","0.4906","0.0387"
"0500000US13195","Madison County, Georgia","0.4277","0.0202"
"0500000US13147","Hart County, Georgia","0.4590","0.0232"
"0500000US13191","McIntosh County, Georgia","0.4562","0.0334"
"0500000US13237","Putnam County, Georgia","0.4768","0.0359"
"0500000US13301","Warren County, Georgia","0.5242","0.0663"
"0500000US13029","Bryan County, Georgia","0.4416","0.0284"
"0500000US13039","Camden County, Georgia","0.4366","0.0361"
"0500000US13099","Early County, Georgia","0.4698","0.0200"
"0500000US13069","Coffee County, Georgia","0.5001","0.0253"
"0500000US13123","Gilmer County, Georgia","0.4486","0.0283"
"0500000US13317","Wilkes County, Georgia","0.5070","0.0772"
"0500000US13129","Gordon County, Georgia","0.4540","0.0227"
"0500000US13057","Cherokee County, Georgia","0.4110","0.0101"
"0500000US13177","Lee County, Georgia","0.4005","0.0231"
"0500000US13133","Greene County, Georgia","0.5730","0.0278"
"0500000US13075","Cook County, Georgia","0.4625","0.0270"
"0500000US13121","Fulton County, Georgia","0.5402","0.0050"
"0500000US13187","Lumpkin County, Georgia","0.4582","0.0294"
"0500000US13201","Miller County, Georgia","0.4555","0.0390"
"0500000US13219","Oconee County, Georgia","0.4529","0.0222"
"0500000US13151","Henry County, Georgia","0.3963","0.0080"
"0500000US13183","Long County, Georgia","0.3810","0.0327"
"0500000US13257","Stephens County, Georgia","0.4629","0.0317"
"0500000US13293","Upson County, Georgia","0.4835","0.0272"
"0500000US13225","Peach County, Georgia","0.4707","0.0264"
"0500000US13229","Pierce County, Georgia","0.4560","0.0416"
"0500000US13251","Screven County, Georgia","0.4697","0.0258"
"0500000US13011","Banks County, Georgia","0.4035","0.0205"
"0500000US13061","Clay County, Georgia","0.4930","0.0400"
"0500000US13089","DeKalb County, Georgia","0.4904","0.0049"
"0500000US13157","Jackson County, Georgia","0.4194","0.0182"
"0500000US13181","Lincoln County, Georgia","0.4810","0.0374"
"0500000US13001","Appling County, Georgia","0.4446","0.0269"
"0500000US13235","Pulaski County, Georgia","0.4597","0.0292"
"0500000US13281","Towns County, Georgia","0.4485","0.0323"
"0500000US13287","Turner County, Georgia","0.4823","0.0390"
"0500000US16077","Power County, Idaho","0.3881","0.0452"
"0500000US16071","Oneida County, Idaho","0.3647","0.0406"
"0500000US16063","Lincoln County, Idaho","0.3950","0.0262"
"0500000US16041","Franklin County, Idaho","0.3703","0.0215"
"0500000US16053","Jerome County, Idaho","0.4154","0.0226"
"0500000US16067","Minidoka County, Idaho","0.4496","0.0405"
"0500000US16013","Blaine County, Idaho","0.4853","0.0331"
"0500000US16021","Boundary County, Idaho","0.4811","0.0477"
"0500000US16047","Gooding County, Idaho","0.4027","0.0275"
"0500000US16007","Bear Lake County, Idaho","0.3919","0.0212"
"0500000US16019","Bonneville County, Idaho","0.4539","0.0171"
"0500000US16035","Clearwater County, Idaho","0.4285","0.0234"
"0500000US16059","Lemhi County, Idaho","0.4017","0.0237"
"0500000US16017","Bonner County, Idaho","0.4564","0.0221"
"0500000US16037","Custer County, Idaho","0.4582","0.0515"
"0500000US16065","Madison County, Idaho","0.4899","0.0251"
"0500000US16081","Teton County, Idaho","0.4239","0.0469"
"0500000US15003","Honolulu County, Hawaii","0.4318","0.0035"
"0500000US17183","Vermilion County, Illinois","0.4467","0.0143"
"0500000US17023","Clark County, Illinois","0.4275","0.0245"
"0500000US17049","Effingham County, Illinois","0.4478","0.0242"
"0500000US17065","Hamilton County, Illinois","0.4150","0.0335"
"0500000US17087","Johnson County, Illinois","0.4437","0.0447"
"0500000US17105","Livingston County, Illinois","0.4291","0.0163"
"0500000US17179","Tazewell County, Illinois","0.4247","0.0138"
"0500000US17187","Warren County, Illinois","0.4346","0.0247"
"0500000US17119","Madison County, Illinois","0.4396","0.0075"
"0500000US17131","Mercer County, Illinois","0.3958","0.0245"
"0500000US17003","Alexander County, Illinois","0.4596","0.0336"
"0500000US17157","Randolph County, Illinois","0.4300","0.0220"
"0500000US17115","Macon County, Illinois","0.4646","0.0111"
"0500000US17191","Wayne County, Illinois","0.4151","0.0192"
"0500000US17055","Franklin County, Illinois","0.4535","0.0183"
"0500000US17109","McDonough County, Illinois","0.4652","0.0156"
"0500000US17139","Moultrie County, Illinois","0.3951","0.0229"
"0500000US17151","Pope County, Illinois","0.3977","0.0255"
"0500000US17173","Shelby County, Illinois","0.3856","0.0139"
"0500000US17019","Champaign County, Illinois","0.5097","0.0087"
"0500000US17053","Ford County, Illinois","0.4179","0.0180"
"0500000US17093","Kendall County, Illinois","0.3577","0.0145"
"0500000US17121","Marion County, Illinois","0.4296","0.0142"
"0500000US17125","Mason County, Illinois","0.4354","0.0212"
"0500000US18149","Starke County, Indiana","0.4155","0.0359"
"0500000US18055","Greene County, Indiana","0.3986","0.0116"
